year,fips,beverage_type,beverage_name,gallons_beverage,gallons_ethanol,population_14plus,ethanol_pc_14plus,decile_14plus,population_21plus,ethanol_pc_21plus,decile_21plus,data_source,abv,ethanol_timevarying_abv,ethanol_pc_14plus_x10000,ethanol_pc_21plus_x10000,abv_x1000,Unnamed: 18,Unnamed: 19,location_abbr
2020,26,1,Spirits,22384480.0,9200021,843150,1.0911,4.0,749108,1.2281,4.0,6.0,0.373,8349411,10911,12281,373.0,,,MI
2020,26,2,Wine,27368541.0,3530542,843150,0.4187,5.0,749108,0.4713,5.0,3.0,0.117,3202119,4187,4713,117.0,,,MI
2020,26,3,Beer,185712101.0,8357045,843150,0.9912,7.0,749108,1.1156,7.0,1.0,0.048,8914181,9912,11156,48.0,,,MI
2020,26,4,All beverages,,21087608,843150,2.501,5.0,749108,2.815,5.0,,,20465711,25010,28150,,,,MI
2020,27,1,Spirits,14661100.0,6025712,469980,1.2821,2.0,416845,1.4455,2.0,1.0,0.378,5541896,12821,14455,378.0,,,MN
2020,27,2,Wine,16004028.0,2064520,469980,0.4393,5.0,416845,0.4953,5.0,1.0,0.117,1872471,4393,4953,117.0,,,MN
2020,27,3,Beer,115044914.0,5177021,469980,1.1015,5.0,416845,1.242,5.0,1.0,0.048,5522156,11015,12420,48.0,,,MN
2020,27,4,All beverages,,13267253,469980,2.8229,3.0,416845,3.1828,3.0,,,12936523,28229,31828,,,,MN
2020,28,1,Spirits,5810487.0,2388110,243021,0.9827,5.0,213510,1.1185,5.0,6.0,0.371,2155691,9827,11185,371.0,,,MS
2020,28,2,Wine,4058099.0,523495,243021,0.2154,9.0,213510,0.2452,9.0,6.0,0.117,474798,2154,2452,117.0,,,MS
2020,28,3,Beer,64542000.0,2904390,243021,1.1951,4.0,213510,1.3603,3.0,7.0,0.048,3098016,11951,13603,48.0,,,MS
2020,28,4,All beverages,,5815995,243021,2.3932,6.0,213510,2.724,6.0,,,5728505,23932,27240,,,,MS
2020,29,1,Spirits,14905584.0,6126195,509836,1.2016,3.0,452589,1.3536,3.0,2.0,0.375,5589594,12016,13536,375.0,,,MO
2020,29,2,Wine,15371594.0,1982936,509836,0.3889,6.0,452589,0.4381,6.0,2.0,0.117,1798477,3889,4381,117.0,,,MO
2020,29,3,Beer,122912940.0,5531082,509836,1.0849,6.0,452589,1.2221,6.0,2.0,0.047,5776908,10849,12221,47.0,,,MO
2020,29,4,All beverages,,13640213,509836,2.6754,4.0,452589,3.0138,3.0,,,13164979,26754,30138,,,,MO
2020,30,1,Spirits,2481481.0,1019889,90900,1.122,4.0,81324,1.2541,4.0,3.0,0.373,925592,11220,12541,373.0,,,MT
2020,30,2,Wine,3746210.0,483261,90900,0.5316,3.0,81324,0.5942,3.0,1.0,0.117,438307,5316,5942,117.0,,,MT
2020,30,3,Beer,33306028.0,1498771,90900,1.6488,1.0,81324,1.843,1.0,1.0,0.049,1631995,16488,18430,49.0,,,MT
2020,30,4,All beverages,,3001921,90900,3.3024,1.0,81324,3.6913,1.0,,,2995894,33024,36913,,,,MT
2020,31,1,Spirits,2903742.0,1193438,159002,0.7506,9.0,139333,0.8565,9.0,7.0,0.378,1097615,7506,8565,378.0,,,NE
2020,31,2,Wine,2621144.0,338128,159002,0.2127,10.0,139333,0.2427,10.0,7.0,0.118,309295,2127,2427,118.0,,,NE
2020,31,3,Beer,41540000.0,1869300,159002,1.1756,4.0,139333,1.3416,4.0,7.0,0.048,1993920,11756,13416,48.0,,,NE
2020,31,4,All beverages,,3400866,159002,2.1389,8.0,139333,2.4408,8.0,,,3400830,21389,24408,,,,NE
2020,32,1,Spirits,9518246.0,3911999,258159,1.5153,1.0,231313,1.6912,1.0,7.0,0.378,3597897,15153,16912,378.0,,,NV
2020,32,2,Wine,11847010.0,1528264,258159,0.592,2.0,231313,0.6607,2.0,7.0,0.118,1397947,5920,6607,118.0,,,NV
2020,32,3,Beer,76291000.0,3433095,258159,1.3298,2.0,231313,1.4842,2.0,7.0,0.047,3585677,13298,14842,47.0,,,NV
2020,32,4,All beverages,,8873358,258159,3.4372,1.0,231313,3.8361,1.0,,,8581521,34372,38361,,,,NV
2020,33,1,Spirits,6020699.0,2474507,118727,2.0842,1.0,106446,2.3247,1.0,3.0,0.371,2233679,20842,23247,371.0,,,NH
2020,33,2,Wine,7679902.0,990707,118727,0.8344,1.0,106446,0.9307,1.0,3.0,0.118,906228,8344,9307,118.0,,,NH
2020,33,3,Beer,41624189.0,1873089,118727,1.5776,1.0,106446,1.7597,1.0,7.0,0.048,1997961,15776,17597,48.0,,,NH
2020,33,4,All beverages,,5338303,118727,4.4962,1.0,106446,5.015,1.0,,,5137868,44962,50150,,,,NH
2020,34,1,Spirits,21723609.0,8928403,772536,1.1557,3.0,689060,1.2957,3.0,3.0,0.374,8124630,11557,12957,374.0,,,NJ
2020,34,2,Wine,34849696.0,4495611,772536,0.5819,2.0,689060,0.6524,2.0,3.0,0.117,4077414,5819,6524,117.0,,,NJ
2020,34,3,Beer,134414576.0,6048656,772536,0.783,10.0,689060,0.8778,10.0,3.0,0.048,6451900,7830,8778,48.0,,,NJ
2020,34,4,All beverages,,19472670,772536,2.5206,5.0,689060,2.826,5.0,,,18653944,25206,28260,,,,NJ
2020,35,1,Spirits,3365553.0,1383242,175591,0.7878,8.0,155013,0.8923,8.0,7.0,0.382,1285641,7878,8923,382.0,,,NM
2020,35,2,Wine,4163553.0,537098,175591,0.3059,8.0,155013,0.3465,8.0,7.0,0.118,491299,3059,3465,118.0,,,NM
2020,35,3,Beer,46779000.0,2105055,175591,1.1988,3.0,155013,1.358,4.0,7.0,0.048,2245392,11988,13580,48.0,,,NM
2020,35,4,All beverages,,4025395,175591,2.2925,7.0,155013,2.5968,7.0,,,4022332,22925,25968,,,,NM
2020,36,1,Spirits,34660162.0,14245327,1688917,0.8435,7.0,1514425,0.9406,7.0,2.0,0.384,13309502,8435,9406,384.0,,,NY
2020,36,2,Wine,63654175.0,8211389,1688917,0.4862,4.0,1514425,0.5422,4.0,2.0,0.117,7447538,4862,5422,117.0,,,NY
2020,36,3,Beer,302404077.0,13608183,1688917,0.8057,9.0,1514425,0.8986,9.0,2.0,0.048,14515396,8057,8986,48.0,,,NY
2020,36,4,All beverages,,36064899,1688917,2.1354,8.0,1514425,2.3814,8.0,,,35272436,21354,23814,,,,NY
2020,37,1,Spirits,16762721.0,6889478,870670,0.7913,8.0,771849,0.8926,8.0,6.0,0.375,6286020,7913,8926,375.0,,,NC
2020,37,2,Wine,32306993.0,4167602,870670,0.4787,4.0,771849,0.54,4.0,2.0,0.119,3844532,4787,5400,119.0,,,NC
2020,37,3,Beer,207702932.0,9346632,870670,1.0735,6.0,771849,1.2109,6.0,2.0,0.048,9969741,10735,12109,48.0,,,NC
2020,37,4,All beverages,,20403712,870670,2.3434,6.0,771849,2.6435,6.0,,,20100293,23434,26435,,,,NC
2020,38,1,Spirits,2180687.0,896262,63329,1.4152,2.0,55909,1.6031,2.0,1.0,0.383,835203,14152,16031,383.0,,,ND
2020,38,2,Wine,1595966.0,205880,63329,0.3251,7.0,55909,0.3682,7.0,1.0,0.117,186728,3251,3682,117.0,,,ND
2020,38,3,Beer,20403760.0,918169,63329,1.4498,1.0,55909,1.6422,1.0,1.0,0.046,938573,14498,16422,46.0,,,ND
2020,38,4,All beverages,,2020311,63329,3.1902,2.0,55909,3.6135,2.0,,,1960504,31902,36135,,,,ND
2020,39,1,Spirits,16716114.0,6870323,980912,0.7004,10.0,871384,0.7884,10.0,6.0,0.385,6435704,7004,7884,385.0,,,OH
2020,39,2,Wine,23477107.0,3028547,980912,0.3087,8.0,871384,0.3476,8.0,7.0,0.118,2770299,3087,3476,118.0,,,OH
2020,39,3,Beer,238607000.0,10737315,980912,1.0946,5.0,871384,1.2322,5.0,7.0,0.048,11453136,10946,12322,48.0,,,OH
2020,39,4,All beverages,,20636185,980912,2.1038,9.0,871384,2.3682,9.0,,,20659139,21038,23682,,,,OH
2020,40,1,Spirits,5339743.0,2194635,323204,0.679,10.0,284078,0.7725,10.0,7.0,0.386,2061141,6790,7725,386.0,,,OK
2020,40,2,Wine,4783926.0,617126,323204,0.1909,10.0,284078,0.2172,10.0,7.0,0.118,564503,1909,2172,118.0,,,OK
2020,40,3,Beer,70804000.0,3186180,323204,0.9858,7.0,284078,1.1216,7.0,7.0,0.047,3327788,9858,11216,47.0,,,OK
2020,40,4,All beverages,,5997941,323204,1.8558,10.0,284078,2.1114,10.0,,,5953432,18558,21114,,,,OK
2020,41,1,Spirits,9042428.0,3716438,358443,1.0368,5.0,322369,1.1529,5.0,6.0,0.379,3427080,10368,11529,379.0,,,OR
2020,41,2,Wine,15047594.0,1941140,358443,0.5415,3.0,322369,0.6021,3.0,1.0,0.118,1775616,5415,6021,118.0,,,OR
2020,41,3,Beer,89615024.0,4032676,358443,1.1251,5.0,322369,1.251,4.0,1.0,0.049,4391136,11251,12510,49.0,,,OR
2020,41,4,All beverages,,9690253,358443,2.7034,3.0,322369,3.006,4.0,,,9593832,27034,30060,,,,OR
2020,42,1,Spirits,17668252.0,7261651,1095473,0.6629,10.0,977962,0.7425,10.0,3.0,0.366,6466580,6629,7425,366.0,,,PA
2020,42,2,Wine,26580641.0,3428903,1095473,0.313,7.0,977962,0.3506,7.0,3.0,0.121,3216258,3130,3506,121.0,,,PA
2020,42,3,Beer,318928000.0,14351760,1095473,1.3101,2.0,977962,1.4675,2.0,7.0,0.048,15308544,13101,14675,48.0,,,PA
2020,42,4,All beverages,,25042314,1095473,2.286,7.0,977962,2.5607,7.0,,,24991382,22860,25607,,,,PA
2020,44,1,Spirits,2924048.0,1201784,93766,1.2817,3.0,83149,1.4453,3.0,1.0,0.37,1081898,12817,14453,370.0,,,RI
2020,44,2,Wine,3862455.0,498257,93766,0.5314,3.0,83149,0.5992,3.0,1.0,0.118,455770,5314,5992,118.0,,,RI
2020,44,3,Beer,16529646.0,743834,93766,0.7933,10.0,83149,0.8946,10.0,1.0,0.048,793423,7933,8946,48.0,,,RI
2020,44,4,All beverages,,2443875,93766,2.6063,4.0,83149,2.9391,4.0,,,2331091,26063,29391,,,,RI
2020,45,1,Spirits,8686315.0,3570075,428701,0.8328,7.0,381151,0.9367,7.0,7.0,0.388,3370290,8328,9367,388.0,,,SC
2020,45,2,Wine,8242242.0,1063249,428701,0.248,8.0,381151,0.279,9.0,7.0,0.118,972585,2480,2790,118.0,,,SC
2020,45,3,Beer,102424000.0,4609080,428701,1.0751,6.0,381151,1.2093,6.0,7.0,0.048,4916352,10751,12093,48.0,,,SC
2020,45,4,All beverages,,9242404,428701,2.1559,8.0,381151,2.4249,8.0,,,9259227,21559,24249,,,,SC
2020,46,1,Spirits,1361555.0,559599,71861,0.7787,9.0,63390,0.8828,8.0,7.0,0.384,522837,7787,8828,384.0,,,SD
2020,46,2,Wine,1224572.0,157970,71861,0.2198,9.0,63390,0.2492,9.0,7.0,0.118,144499,2198,2492,118.0,,,SD
2020,46,3,Beer,21421000.0,963945,71861,1.3414,2.0,63390,1.5206,1.0,7.0,0.047,1006787,13414,15206,47.0,,,SD
2020,46,4,All beverages,,1681514,71861,2.3399,6.0,63390,2.6526,6.0,,,1674123,23399,26526,,,,SD
2020,47,1,Spirits,13623775.0,5599372,575421,0.9731,5.0,512729,1.0921,6.0,2.0,0.388,5286025,9731,10921,388.0,,,TN
2020,47,2,Wine,15513274.0,2001212,575421,0.3478,6.0,512729,0.3903,6.0,2.0,0.118,1830566,3478,3903,118.0,,,TN
2020,47,3,Beer,123862022.0,5573791,575421,0.9686,8.0,512729,1.0871,8.0,2.0,0.048,5945377,9686,10871,48.0,,,TN
2020,47,4,All beverages,,13174375,575421,2.2895,7.0,512729,2.5695,7.0,,,13061968,22895,25695,,,,TN
2020,48,1,Spirits,46815366.0,19241115,2353402,0.8176,7.0,2052616,0.9374,7.0,1.0,0.379,17743024,8176,9374,379.0,,,TX
2020,48,2,Wine,64369889.0,8303716,2353402,0.3528,6.0,2052616,0.4045,6.0,1.0,0.117,7531277,3528,4045,117.0,,,TX
2020,48,3,Beer,653239789.0,29395791,2353402,1.2491,2.0,2052616,1.4321,2.0,1.0,0.047,30702270,12491,14321,47.0,,,TX
2020,48,4,All beverages,,56940622,2353402,2.4195,6.0,2052616,2.7741,6.0,,,55976571,24195,27741,,,,TX
2020,49,1,Spirits,3798510.0,1561188,256461,0.6087,10.0,218375,0.7149,10.0,1.0,0.37,1405449,6087,7149,370.0,,,UT
2020,49,2,Wine,3868213.0,498999,256461,0.1946,10.0,218375,0.2285,10.0,1.0,0.118,456449,1946,2285,118.0,,,UT
2020,49,3,Beer,30752000.0,1383840,256461,0.5396,10.0,218375,0.6337,10.0,7.0,0.047,1445344,5396,6337,47.0,,,UT
2020,49,4,All beverages,,3444027,256461,1.3429,10.0,218375,1.5771,10.0,,,3307242,13429,15771,,,,UT
2020,50,1,Spirits,1089753.0,447888,55484,0.8072,8.0,49399,0.9067,8.0,6.0,0.373,406478,8072,9067,373.0,,,VT
